"OrderID","OrderDate","ShipDate","ShipMode","CustomerID","ProductID","OrderCostPrice","OrderSellingPrice"
"313","12/9/2021","9/14/2021","Second Class","BP-11185","OFF-LA-10000634","3","6"
"314","9/27/2019","3/10/2019","Standard Class","TS-21205","FUR-FU-10001588","70","88"
"315","9/8/2019","8/16/2019","Standard Class","AG-10525","TEC-PH-10002398","161","178"
"316","9/8/2019","8/16/2019","Standard Class","AG-10525","OFF-PA-10001937","12","16"
"317","12/28/2019","12/30/2019","First Class","SP-20860","OFF-AR-10003373","79","99"
"318","4/11/2019","9/11/2019","Standard Class","NM-18445","FUR-CH-10002602","95","136"
"319","4/11/2019","9/11/2019","Standard Class","NM-18445","TEC-MA-10002927","2395","3992"
"320","4/11/2019","9/11/2019","Standard Class","NM-18445","TEC-PH-10004093","248","276"
"321","4/11/2019","9/11/2019","Standard Class","NM-18445","TEC-AC-10000892","288","360"
"322","4/11/2019","9/11/2019","Standard Class","NM-18445","OFF-ST-10002974","31","44"
"323","9/19/2019","9/24/2019","Standard Class","FA-14230","OFF-FA-10000624","6","7"
"324","4/23/2021","4/27/2021","Standard Class","GK-14620","OFF-BI-10004593","176","252"
"325","4/23/2021","4/27/2021","Standard Class","GK-14620","TEC-AC-10001908","60","100"
"326","3/11/2022","5/11/2022","Second Class","DJ-13510","FUR-FU-10001967","8","16"
"327","8/30/2021","1/9/2021","First Class","","TEC-PH-10003645","233","291"
"328","8/30/2021","1/9/2021","First Class","PO-18850","OFF-ST-10000675","38","54"
"329","8/30/2021","1/9/2021","First Class","PO-18850","FUR-CH-10003312","393","787"
"330","8/30/2021","1/9/2021","First Class","PO-18850","OFF-LA-10001074","90","100"
"331","8/30/2021","1/9/2021","First Class","PO-18850","OFF-BI-10001524","19","38"
"332","4/25/2021","4/29/2021","Second Class","JL-15850","TEC-PH-10004614","50","83"
"333","4/25/2021","4/29/2021","Second Class","JL-15850","OFF-BI-10001153","19","21"
"334","4/25/2021","4/29/2021","Second Class","JL-15850","OFF-BI-10001982","3","5"
"335","1/9/2020","4/9/2020","Second Class","DB-13615","OFF-BI-10001922","3","5"
"336","1/9/2020","4/9/2020","Second Class","DB-13615","TEC-CO-10001449","864","960"
"337","1/9/2020","4/9/2020","Second Class","DB-13615","OFF-BI-10004140","9","14"
"338","12/7/2019","7/17/2019","Standard Class","AC-10420","OFF-BI-10003314","5","8"
"339","12/7/2019","7/17/2019","Standard Class","AC-10420","FUR-TA-10004575","489","698"
"340","6/22/2020","6/26/2020","Second Class","KL-16645","OFF-FA-10000490","4","5"
"341","4/13/2019","4/17/2019","Second Class","JD-15895","OFF-AR-10000122","13","18"
"342","4/13/2019","4/17/2019","Second Class","JD-15895","OFF-BI-10003656","408","510"
"343","4/13/2019","4/17/2019","Second Class","JD-15895","OFF-FA-10002780","25","31"
"344","4/13/2019","4/17/2019","Second Class","JD-15895","TEC-PH-10000702","65","72"
"345","12/20/2020","12/24/2020","Standard Class","CS-12130","OFF-ST-10000107","80","89"
"346","6/15/2022","6/19/2022","Standard Class","CC-12550","TEC-PH-10002293","29","48"
"347","8/7/2022","12/7/2022","Standard Class","TD-20995","OFF-AR-10004027","7","8"
"348","8/7/2022","12/7/2022","Standard Class","TD-20995","OFF-PA-10000249","15","25"
"349","8/7/2022","12/7/2022","Standard Class","TD-20995","OFF-AR-10001374","6","13"
"350","1/9/2021","3/9/2021","First Class","AB-10060","TEC-AC-10000290","6","7"
"351","1/9/2021","3/9/2021","First Class","AB-10060","OFF-PA-10001970","17","25"
"352","1/9/2021","3/9/2021","First Class","AB-10060","OFF-BI-10002160","3","3"
"353","1/9/2021","3/9/2021","First Class","AB-10060","OFF-PA-10001970","39","49"
"354","1/9/2021","3/9/2021","First Class","AB-10060","OFF-BI-10004995","3484","4355"
"355","8/4/2021","4/13/2021","Standard Class","JL-15505","FUR-BO-10002268","194","389"
"356","8/4/2021","4/13/2021","Standard Class","JL-15505","OFF-EN-10001137","4","8"
"357","8/4/2021","4/13/2021","Standard Class","JL-15505","OFF-AR-10002399","14","17"
"358","8/4/2021","4/13/2021","Standard Class","JL-15505","OFF-PA-10002713","17","34"
"359","4/23/2021","4/28/2021","Standard Class","HK-14890","OFF-PA-10002666","18","36"
"360","8/3/2022","11/3/2022","First Class","VB-21745","OFF-AP-10001124","518","648"
"361","8/3/2022","11/3/2022","First Class","VB-21745","OFF-LA-10001158","17","21"
"362","9/25/2022","1/10/2022","Standard Class","KW-16435","OFF-LA-10001158","10","21"
"363","9/25/2022","1/10/2022","Standard Class","KW-16435","FUR-CH-10000785","391","489"
"364","9/25/2022","1/10/2022","Standard Class","KW-16435","OFF-AR-10003732","4","6"
"365","9/25/2022","1/10/2022","Standard Class","KW-16435","FUR-FU-10000023","28","47"
"366","9/24/2019","9/29/2019","Standard Class","JD-16060","OFF-ST-10001713","127","212"
"367","10/21/2021","10/21/2021","Same Day","MK-17905","OFF-BI-10002412","16","23"
"368","10/21/2021","10/21/2021","Same Day","MK-17905","OFF-SU-10001225","6","7"
"369","10/21/2021","10/21/2021","Same Day","MK-17905","OFF-ST-10002406","63","105"
"370","10/21/2021","10/21/2021","Same Day","MK-17905","FUR-BO-10002545","835","1044"
"371","5/29/2022","4/6/2022","Standard Class","GT-14755","OFF-PA-10002036","16","26"
"372","5/29/2022","4/6/2022","Standard Class","GT-14755","OFF-ST-10002205","43","53"
"373","7/23/2019","7/27/2019","Standard Class","AG-10900","OFF-BI-10001982","7","8"
"374","7/23/2019","7/27/2019","Standard Class","AG-10900","TEC-AC-10003911","819","1024"
"375","7/23/2019","7/27/2019","Standard Class","AG-10900","OFF-AR-10000658","6","9"
"376","7/23/2019","7/27/2019","Standard Class","AG-10900","TEC-AC-10002076","287","479"
"377","9/28/2021","1/10/2021","First Class","MM-18280","OFF-PA-10003039","50","99"
"378","8/27/2022","1/9/2022","Standard Class","AR-10405","FUR-TA-10004915","1042","1488"
"379","4/28/2020","5/5/2020","Standard Class","RA-19915","OFF-AP-10000696","6","9"
"380","4/28/2020","5/5/2020","Standard Class","RA-19915","OFF-ST-10003327","12","24"
"381","4/28/2020","5/5/2020","Standard Class","RA-19915","OFF-BI-10000309","6","12"
"382","10/28/2021","10/29/2021","First Class","AS-10285","OFF-PA-10004734","25","51"
"383","10/28/2021","10/29/2021","First Class","AS-10285","OFF-BI-10002225","45","50"
"384","6/26/2020","6/29/2020","Second Class","LA-16780","TEC-AC-10004708","38","42"
"385","11/27/2020","2/12/2020","Standard Class","DO-13435","FUR-TA-10000617","300","375"
"386","11/27/2020","2/12/2020","Standard Class","DO-13435","TEC-AC-10002335","42","84"
"387","3/12/2020","7/12/2020","Standard Class","DK-13225","TEC-MA-10001681","289","482"
"388","3/12/2020","7/12/2020","Standard Class","DK-13225","FUR-FU-10001935","2","3"
"389","11/24/2019","11/26/2019","First Class","NG-18430","OFF-AR-10004757","2","3"
"390","11/12/2022","12/15/2022","Standard Class","MV-18190","OFF-BI-10000050","16","23"
"391","11/12/2022","12/15/2022","Standard Class","MV-18190","TEC-AC-10001998","20","40"
"392","9/21/2019","9/23/2019","Second Class","JG-15115","TEC-PH-10003012","123","246"
"393","9/21/2019","9/23/2019","Second Class","JG-15115","TEC-CO-10002313","1440","1800"
"394","7/6/2019","10/6/2019","Second Class","BP-11095","OFF-BI-10003982","10","12"
"395","6/30/2022","5/7/2022","Standard Class","VP-21730","OFF-BI-10004492","53","76"
"396","10/17/2022","10/19/2022","Second Class","SS-20140","OFF-ST-10000798","45","50"
"397","10/17/2022","10/19/2022","Second Class","SS-20140","OFF-PA-10002552","6","13"
"398","10/31/2020","4/11/2020","Standard Class","HP-14815","OFF-SU-10002573","35","70"
"399","8/9/2021","10/9/2021","Second Class","AG-10675","OFF-ST-10001580","32","36"
"400","8/9/2021","10/9/2021","Second Class","AG-10675","FUR-BO-10004834","1677","2396"
"401","8/9/2021","10/9/2021","Second Class","AG-10675","OFF-ST-10000934","105","131"
"402","8/9/2021","10/9/2021","Second Class","AG-10675","TEC-AC-10000158","29","58"
"403","12/24/2019","12/26/2019","First Class","LF-17185","OFF-PA-10001947","5","10"
"404","4/16/2019","4/20/2019","Standard Class","SP-20650","OFF-AR-10003478","20","39"
"405","12/24/2022","12/29/2022","Standard Class","RF-19840","OFF-AP-10004249","29","36"
"406","8/12/2022","12/12/2022","Standard Class","KH-16510","TEC-AC-10000158","144","180"
"407","8/12/2022","12/12/2022","Standard Class","KH-16510","TEC-CO-10004115","1080","1200"
"408","8/12/2022","12/12/2022","Standard Class","KH-16510","OFF-PA-10003724","16","27"
"409","8/12/2022","12/12/2022","Standard Class","KH-16510","FUR-TA-10002041","502","1004"
"410","8/12/2022","12/12/2022","Standard Class","KH-16510","OFF-PA-10002893","9","10"
"411","8/12/2022","12/12/2022","Standard Class","KH-16510","OFF-LA-10003766","26","28"
"412","8/12/2022","12/12/2022","Standard Class","KH-16510","OFF-PA-10001970","28","56"
"413","8/12/2022","12/12/2022","Standard Class","KH-16510","FUR-BO-10001972","1203","1337"
"414","8/12/2022","12/12/2022","Standard Class","KH-16510","FUR-CH-10003956","68","114"
"415","3/11/2022","7/11/2022","Standard Class","KC-16675","OFF-PA-10000157","98","140"
"416","3/11/2022","7/11/2022","Standard Class","KC-16675","FUR-CH-10001891","154","307"
"417","6/24/2022","6/28/2022","Standard Class","CJ-12010","OFF-AR-10004344","67","96"
"418","4/14/2021","4/18/2021","Standard Class","PB-19150","FUR-CH-10004886","192","384"
"419","6/11/2022","10/11/2022","Standard Class","VB-21745","OFF-PA-10003845","5","6"
"420","4/3/2022","9/3/2022","Standard Class","SP-20860","OFF-AR-10001573","6","9"
"421","4/3/2022","9/3/2022","Standard Class","SP-20860","OFF-EN-10000483","11","15"
"422","6/22/2019","6/25/2019","First Class","JE-15745","TEC-AC-10004114","177","197"
"423","10/19/2022","10/23/2022","Standard Class","MP-17965","FUR-FU-10004712","51","57"
"424","10/19/2022","10/23/2022","Standard Class","MP-17965","OFF-ST-10000918","16","33"
"425","8/21/2022","8/23/2022","Second Class","NF-18385","FUR-CH-10000015","693","866"
"426","11/23/2022","11/26/2022","Second Class","JM-15265","FUR-FU-10003347","23","28"
"427","11/23/2022","11/26/2022","Second Class","JM-15265","OFF-BI-10001543","202","288"
"428","12/9/2019","9/13/2019","First Class","SD-20485","TEC-MA-10000029","49","70"
"429","1/10/2022","8/10/2022","Standard Class","KH-16630","OFF-AR-10000369","5","7"
"430","4/15/2021","4/21/2021","Standard Class","RB-19795","OFF-BI-10004584","95","190"
"431","4/15/2021","4/21/2021","Standard Class","RB-19795","TEC-AC-10004659","0",""
"432","4/15/2021","4/21/2021","Standard Class","RB-19795","TEC-AC-10004659","0",""
"433","4/15/2021","4/21/2021","Standard Class","RB-19795","OFF-ST-10000617","2","5"
"434","6/6/2021","7/6/2021","First Class","DB-13060","OFF-ST-10003306","643","714"
"435","12/19/2019","12/25/2019","Standard Class","MK-18160","OFF-BI-10000773","4","5"
"436","12/19/2019","12/25/2019","Standard Class","MK-18160","TEC-AC-10002600","149","248"
"437","12/6/2021","6/14/2021","Second Class","PO-19180","TEC-MA-10002937","806","1008"
"438","12/6/2021","6/14/2021","Second Class","PO-19180","OFF-PA-10001970","188","313"
"439","9/15/2022","9/19/2022","Standard Class","BB-11545","OFF-PA-10002230","29","32"
"440","1/20/2022","1/23/2022","Second Class","CV-12805","FUR-CH-10003396","125","208"
"441","5/9/2021","7/9/2021","Second Class","PK-19075","FUR-FU-10000246","6","12"
"442","5/9/2021","7/9/2021","Second Class","PK-19075","OFF-ST-10000060","175","195"
"443","5/9/2021","7/9/2021","Second Class","PK-19075","OFF-ST-10003058","43","71"
"444","5/9/2021","7/9/2021","Second Class","PK-19075","OFF-PA-10002222","55","91"
"445","5/9/2021","7/9/2021","Second Class","PK-19075","FUR-CH-10002372","170","243"
"446","5/9/2021","7/9/2021","Second Class","PK-19075","OFF-LA-10001317","18","22"
"447","3/20/2022","3/25/2022","Second Class","TB-21595","FUR-FU-10000206","3","3"
"448","1/4/2021","3/4/2021","Second Class","RB-19360","OFF-AR-10000588","42","60"
"449","1/4/2021","3/4/2021","Second Class","RB-19360","OFF-ST-10001469","97","162"
"450","1/4/2021","3/4/2021","Second Class","RB-19360","OFF-AR-10001953","237","264"
"451","1/4/2021","3/4/2021","Second Class","RB-19360","OFF-AR-10003156","21","30"
"452","1/4/2021","3/4/2021","Second Class","RB-19360","OFF-AR-10004974","9","10"
"453","1/4/2021","3/4/2021","Second Class","RB-19360","TEC-PH-10002365","28","35"
"454","10/20/2022","10/24/2022","Standard Class","EB-13705","FUR-TA-10001539","171","284"
"455","10/20/2022","10/24/2022","Standard Class","EB-13705","OFF-ST-10000142","399","665"
"456","12/13/2021","12/17/2021","Standard Class","KH-16630","TEC-AC-10001772","45","64"
"457","12/2/2019","2/18/2019","Standard Class","SC-20095","FUR-CH-10000225","78","130"
"458","9/26/2021","1/10/2021","Standard Class","NF-18385","FUR-CH-10002331","523","748"
"459","9/26/2021","1/10/2021","Standard Class","NF-18385","OFF-EN-10001415","6","9"
"460","12/15/2020","12/22/2020","Standard Class","JH-15985","OFF-AP-10002472","73","104"
"461","12/15/2020","12/22/2020","Standard Class","JH-15985","TEC-AC-10004571","720","900"
"462","12/15/2020","12/22/2020","Standard Class","JH-15985","OFF-BI-10001098","31","51"
"463","4/22/2021","4/29/2021","Standard Class","TN-21040","FUR-FU-10000023","16","24"
"464","4/22/2021","4/29/2021","Standard Class","TN-21040","FUR-TA-10001889","891","1273"
"465","4/22/2021","4/29/2021","Standard Class","TN-21040","OFF-BI-10000315","14","28"
"466","4/22/2021","4/29/2021","Standard Class","TN-21040","OFF-SU-10003505","148","185"
"467","4/22/2021","4/29/2021","Standard Class","TN-21040","OFF-AP-10002578","70","78"
"468","1/17/2020","1/24/2020","Standard Class","JS-15940","FUR-FU-10002918","178","255"
"469","3/31/2022","4/4/2022","Standard Class","DS-13180","FUR-BO-10002824","103","205"
"470","12/16/2021","12/20/2021","Second Class","CC-12670","OFF-BI-10002194","3","5"
"471","12/20/2020","12/24/2020","Standard Class","MH-17785","OFF-PA-10004071","39","55"
"472","9/11/2019","11/11/2019","Second Class","JP-15520","OFF-ST-10002743","239","341"
"473","9/11/2019","11/11/2019","Second Class","JP-15520","FUR-BO-10001601","178","223"
"474","9/11/2019","11/11/2019","Second Class","JP-15520","TEC-PH-10002680","563","704"
"475","9/11/2019","11/11/2019","Second Class","JP-15520","OFF-ST-10001321","74","93"
"476","9/11/2019","11/11/2019","Second Class","JP-15520","OFF-PA-10001509","56","63"
"477","9/11/2019","11/11/2019","Second Class","JP-15520","OFF-PA-10003465","47","95"
"478","12/7/2021","7/19/2021","Standard Class","KH-16690","TEC-PH-10000149","48","96"
"479","10/27/2021","2/11/2021","Standard Class","JE-15475","FUR-FU-10002671","24","40"
"480","6/26/2021","2/7/2021","Standard Class","JG-15805","OFF-AR-10003045","13","15"
"481","6/26/2021","2/7/2021","Standard Class","JG-15805","OFF-ST-10000689","634","704"
"482","6/10/2019","10/10/2019","Standard Class","XP-21865","TEC-AC-10001445","8","9"
"483","7/22/2019","7/27/2019","Standard Class","EM-14065","OFF-AR-10002053","4","6"
"484","7/22/2019","7/27/2019","Standard Class","EM-14065","TEC-AC-10002567","128","160"
"485","10/6/2022","6/13/2022","First Class","MT-18070","OFF-LA-10003923","18","30"
"486","10/6/2022","6/13/2022","First Class","MT-18070","FUR-BO-10001337","360","514"
"487","10/6/2022","6/13/2022","First Class","MT-18070","TEC-PH-10001924","140","280"
"488","10/29/2019","10/31/2019","First Class","SA-20830","TEC-PH-10001363","2189","2736"
"489","9/6/2019","6/13/2019","Second Class","CW-11905","TEC-PH-10000376","6","8"
"490","9/6/2019","6/13/2019","Second Class","CW-11905","TEC-AC-10000303","58","64"
"491","9/6/2019","6/13/2019","Second Class","CW-11905","OFF-AR-10001953","56","70"
"492","9/14/2019","9/19/2019","Standard Class","AJ-10960","OFF-ST-10001809","225","449"
"493","9/14/2019","9/19/2019","Standard Class","AJ-10960","OFF-EN-10003845","9","11"
"494","9/5/2021","5/14/2021","Standard Class","SS-20590","TEC-AC-10000991","66","94"
"495","3/18/2021","3/21/2021","Second Class","RO-19780","FUR-TA-10001857","114","190"
"496","12/27/2020","12/31/2020","Standard Class","MD-17350","OFF-EN-10001434","84","105"
"497","7/25/2021","7/31/2021","Standard Class","SC-20095","OFF-BI-10002498","96","120"
"498","7/25/2021","7/31/2021","Standard Class","SC-20095","FUR-FU-10004864","153","256"
"499","7/25/2021","7/31/2021","Standard Class","SC-20095","FUR-CH-10002602","193","242"
"500","7/25/2021","7/31/2021","Standard Class","SC-20095","FUR-FU-10000073","35","69"
"501","5/30/2021","4/6/2021","Standard Class","MY-17380","OFF-BI-10001670","11","23"
"502","5/30/2021","4/6/2021","Standard Class","MY-17380","OFF-BI-10001658","10","15"
"503","5/30/2021","4/6/2021","Standard Class","MY-17380","FUR-CH-10001215","721","802"
"504","5/30/2021","4/6/2021","Standard Class","MY-17380","OFF-BI-10000831","1","2"
"505","5/30/2021","4/6/2021","Standard Class","MY-17380","OFF-PA-10000357","30","33"
"506","12/11/2022","11/15/2022","Second Class","EB-13705","OFF-BI-10003274","11","16"
"507","3/16/2020","3/22/2020","Standard Class","CM-12385","OFF-AR-10001662","1","3"
"508","3/16/2020","3/22/2020","Standard Class","CM-12385","OFF-AR-10003856","7","8"
"509","3/16/2020","3/22/2020","Standard Class","CM-12385","OFF-ST-10001228","37","47"
"510","3/16/2020","3/22/2020","Standard Class","CM-12385","OFF-BI-10003527","4448","6355"
"511","11/26/2022","11/27/2022","First Class","LS-17245","FUR-FU-10001290","76","126"
"512","11/26/2022","11/27/2022","First Class","LS-17245","TEC-AC-10002399","34","38"
"513","10/20/2021","10/23/2021","First Class","LF-17185","OFF-AR-10002053","5","7"
"514","12/21/2022","12/25/2022","Standard Class","BN-11515","OFF-AR-10003811","6","7"
"515","12/21/2022","12/25/2022","Standard Class","BN-11515","OFF-AR-10001246","4","6"
"516","1/22/2022","1/27/2022","Standard Class","AD-10180","TEC-CO-10003236","2700","3000"
"517","1/22/2022","1/27/2022","Standard Class","AD-10180","OFF-ST-10004507","26","51"
"518","1/22/2022","1/27/2022","Standard Class","AD-10180","OFF-PA-10001667","6","12"
"519","1/22/2022","1/27/2022","Standard Class","AD-10180","OFF-ST-10004459","788","1126"
"520","3/22/2020","3/26/2020","Standard Class","DB-13210","TEC-AC-10000171","17","18"
"521","3/22/2020","3/26/2020","Standard Class","DB-13210","OFF-ST-10000736","117","130"
"522","3/22/2020","3/26/2020","Standard Class","DB-13210","OFF-BI-10000285","10","14"
"523","1/23/2022","1/25/2022","First Class","MC-17605","FUR-TA-10001857","127","211"
"524","5/21/2021","5/23/2021","First Class","LH-17155","TEC-PH-10003555","28","55"
"525","5/21/2021","5/23/2021","First Class","LH-17155","TEC-AC-10003832","40","66"
"526","12/26/2020","2/1/2021","Standard Class","BD-11605","OFF-FA-10002815","16","22"
